fid,GEOID,NLCD16_WA,DFOfloodArea,DFOfRatio,within_dfo,within_aer,population,fldPopDFO,fldPopPctDFO,Shape_Area
1811,48491020106,7905.993924,,,1,1,3968,0,0,10519435.52
1812,48491020112,2306755.764,122769.6597,0.001589651,1,1,3483,0,0,79537350.91
1813,48491020204,182070.951,,,1,1,4684,0,0,208311580.2
1814,48491020805,175127.0332,,,1,1,6563,0,0,77182360.42
1815,48491020803,601161.8194,,,1,1,4276,0,0,65101384.2
1816,48491020604,144673.8197,,,1,1,5421,0,0,33655787.42
1817,48491020508,6723.825852,,,1,1,4627,0,0,4969138.471
1818,48491020409,53992.61083,,,1,1,4993,0,0,4898369.535
1819,48491020411,81817.16458,,,1,1,4932,0,0,10489222.85
1820,48491020107,4370.878296,,,1,1,5354,0,0,14650339.46
1821,48491020201,180007.5919,,,1,1,1446,0,0,166212306.5
1822,48491020105,12597.86916,,,1,1,6319,0,0,12581369.88
1823,48491020809,188621.2663,,,1,1,6236,0,0,43782836.07
1824,48491021505,7211.508438,,,1,1,6277,0,0,3674759.595
1825,48491020706,6279.550187,,,1,1,3900,0,0,3078483.803
1826,48491020605,15094.59035,,,1,1,7001,0,0,16745364.52
1827,48491020509,113624.6781,,,1,1,6673,0,0,4559630.497
1828,48201541003,232985.4312,913943.4924,0.129991546,1,1,14005,1264,0.090253481,7263777.347
1829,48201554403,160814.5056,1924791.261,0.181984872,1,1,10892,1325,0.121648917,10737469.52
1830,48201554402,60074.92225,1722657.262,0.121350303,1,1,15211,717,0.04713694,14255813.98
1831,48201543001,533471.4895,84485917.68,0.76115042,1,1,13436,6525,0.485635606,111531135
1832,48201555303,317580.6664,1995002.593,0.095490701,1,1,7497,104,0.013872216,21209694.28
1833,48201555302,221076.2548,542293.349,0.028142514,1,1,17014,383,0.022510873,19490617.97
1834,48201554302,100035.6448,1210683.308,0.208608121,1,1,4916,235,0.047803092,5903660.708
1835,48201554502,8546.12764,950808.4587,0.205900386,1,1,6367,246,0.038636721,4626354.27
1836,48201554301,45835.3742,607965.2041,0.110945135,1,1,6437,612,0.095075346,5525707.873
1837,48201554802,268099.8651,3537808.854,0.105107293,1,1,18251,813,0.044545504,33927124.12
1838,48201555701,30829.70642,1487324.502,0.139466599,1,1,8561,512,0.059806097,10695207.2
1839,48201555501,306883.5035,6109093.101,0.148794264,1,1,4860,201,0.041358025,41364198.44
1840,48201555402,19402.4501,838351.6491,0.058959242,1,1,6771,93,0.013735047,14238575.1
1841,48201251401,0,,,1,1,2603,0,0,1200005.593
1842,48201334002,0,279442.8657,0.211278886,1,1,2098,30,0.014299333,1322625.638
1843,48201422401,0,101031.6986,0.122273393,1,1,3684,604,0.163952226,826277.0576
1844,48201550602,0,41240.71746,0.036871541,1,1,2929,512,0.174803687,1118497.239
1845,48201552301,0,38730.80295,0.009015227,1,1,3907,20,0.005119017,4296153.856
1846,48201452801,0,45589.87528,0.028571893,1,1,5228,14,0.002677888,1595619.673
1847,48201324100,1562836.596,3960662.86,0.186864913,1,1,5058,183,0.036180308,22758162.54
1848,48201556000,1238237.393,11947096.33,0.089799784,1,1,7145,214,0.029951015,134279721.3
1849,48201334100,210218.4365,2268587.561,0.082176857,1,1,12198,78,0.006394491,27816379.88
1850,48201343700,695465.3646,4832131.025,0.119258925,1,1,2926,56,0.019138756,41213448.84
1851,48309004103,5805366.141,1430535.1,0.017460836,1,,8620,0,0,87733577.14
1852,48309980000,3890559.02,243184.934,0.029305806,1,,,,,12188741.74
1853,48091310901,431998.2075,,,1,,5361,0,0,135395228.6
1854,48091310902,705623.6953,,,1,1,7457,0,0,113741053
1855,48091310701,22277.58732,,,1,,5780,0,0,113575174.6
1856,48091310606,9226707.744,247559.3084,0.002490259,1,,4635,0,0,108637777
1857,48091310903,8560.521065,,,1,1,4928,0,0,84316969.85
1858,48091310603,80416.39676,,,1,,3449,0,0,126806210.8
1859,48091310704,25368.06088,,,1,,6265,0,0,123730795.7
1860,48029182105,47143.80749,,,1,,2577,0,0,37287573.77
1861,48029182106,2601.234009,,,1,,6379,0,0,28623944.51
1862,48029131615,144687.2408,,,1,,6048,0,0,10728918.02
1863,48029191702,2079.674103,,,1,,6963,0,0,8085737.102
1864,48029121809,0,,,1,,4627,0,0,1960777.85
1865,48029121811,0,,,1,,4675,0,0,2643555.785
1866,48029121910,213041.4897,,,1,,6039,0,0,28624020.52
1867,48029191809,5541.543961,,,1,,7009,0,0,7695539.977
1868,48029131802,649345.7519,,,1,,4048,0,0,125471673.4
1869,48029152201,516733.4475,,,1,,6704,0,0,83325044.56
1870,48029162004,336064.6925,,,1,,3287,0,0,54949928.14
1871,48029162003,34700.01453,,,1,,4572,0,0,45293384.99
1872,48029171502,0,,,1,,4347,0,0,2006810.733
1873,48029171301,0,,,1,,2370,0,0,1122763.224
1874,48029172007,0,,,1,,10120,0,0,15646653.83
1875,48029180603,0,,,1,,1758,0,0,938094.4131
1876,48029191807,38029.73909,,,1,,5594,0,0,27769991.19
1877,48029182002,1039.891022,,,1,,8829,0,0,25994676.38
1878,48029181825,15343.56831,,,1,,4188,0,0,2976950.332
1879,48059030200,2137653.716,,,,,,,,1448424302
1880,48029182001,0,,,1,,5563,0,0,4372908.135
1881,48029181902,0,,,1,,6945,0,0,28115818.74
1882,48029191811,0,,,1,,4554,0,0,6073994.265
1883,48029121808,0,,,1,,2915,0,0,1628872.951
1884,48029121903,0,,,1,,5188,0,0,8290500.555
1885,48029121907,95033.38017,,,1,,11601,0,0,40435208.68
1886,48029131801,161317.6852,,,1,,2074,0,0,103424035.1
1887,48029141403,0,,,1,,4085,0,0,1790998.716
1888,48029182003,0,,,1,,4579,0,0,7796233.219
1889,48505950302,2902679.117,,,1,,3594,0,0,39393887.3
1890,48505950400,25478119.28,2046357.413,0.00076476,,,5443,0,0,2701296096
1891,48453001916,20010.16604,,,1,1,3100,0,0,13441702.37
1892,48453001783,435452.0341,,,1,1,5332,0,0,14838916.07
1893,48453001918,5552.821037,,,1,1,2402,0,0,8564468.586
1894,48453001784,655830.1483,,,1,1,5828,0,0,18604044.22
1895,48453001780,13412043.08,820661.6862,0.016773956,1,1,3920,11,0.002806122,62336797.47
1896,48453002428,147008.378,,,1,1,6831,0,0,19789184.9
1897,48453001775,29466.70391,,,1,1,6620,0,0,18979958.14
1898,48453001770,0,,,1,1,12831,0,0,13433346.16
1899,48453001854,309182.7967,,,1,1,5998,0,0,128426884
1900,48453002210,153210.118,,,1,1,3489,0,0,81217890.19
1901,48453002207,3471222.805,,,1,1,8616,0,0,69459938.13
1902,48453002209,306262.9604,,,1,1,8919,0,0,68272511.58
1903,48453001914,19879.77579,,,1,1,6221,0,0,13712994.64
1904,48453002433,2881815.033,,,1,1,7946,0,0,71950044.32
1905,48453002429,0,,,1,1,1434,0,0,2643194.724
1906,48453002430,0,,,1,1,2941,0,0,2185374.552
1907,48453000304,0,,,1,1,2670,0,0,1187782.443
1908,48453002319,0,,,1,1,,,,553075.6258
1909,48453001773,36642.23227,,,1,1,8157,0,0,15048062.03
1910,48453002426,42207.41771,,,1,1,10022,0,0,14002314.22
1911,48029121909,74350.1665,,,1,,6689,0,0,12394594.64
1912,48259970302,1430452.034,,,1,,3764,0,0,234426120.2
1913,48029151100,0,,,1,,6048,0,0,3452491.954
1914,48029160100,0,,,1,,6079,0,0,2599243.694
1915,48029160300,0,,,1,,4657,0,0,1758731.782
1916,48029160400,0,,,1,,4313,0,0,2826624.836
1917,48029160600,0,,,1,,4254,0,0,2193723.606
1918,48029160701,0,,,1,,2987,0,0,2625194.816
1919,48245011304,3262046.103,38296765.42,0.229736328,1,1,3631,195,0.053704214,169960821.8
1920,48245980000,7587.94766,12371.51363,0.002723475,1,1,176,0,0,4550134.578
1921,48025950202,391371.4531,741882.7919,0.000873967,1,1,5324,2,0.000375657,849259958
1922,48025950201,128545.0071,583509.69,0.001506267,1,1,1051,0,0,387516628.6
1923,48347950502,30131.61255,,,1,,4783,0,0,10366823.53
1924,48347950501,7807.520065,,,1,,2187,0,0,4413262.189
1925,48203020103,0,,,,,,,,370233085.5
1926,48203020604,0,,,,,,,,330027015.5
1927,48203020603,0,,,,,,,,81017462.71
1928,48073950802,1610244.586,,,1,,3582,0,0,293002346.7
1929,48073950801,5195643.129,,,1,,3914,0,0,517499971.5
1930,48391950400,116393657.6,268467000.7,0.176880568,1,1,3405,371,0.108957416,1634180559
1931,48175960200,4294652.211,21866650.15,0.013984032,1,1,2594,37,0.014263685,1567981769
1932,48175960100,10183290.96,12188021.32,0.01896417,1,1,3845,190,0.049414824,652870080.8
1933,48323950700,0,,,,,,,,2113413260
1934,48281950500,42785.25408,301992.9036,0.016737219,1,,3928,34,0.008655804,18085980.95
1935,48281950400,20748.06042,22674.85479,0.000827201,1,,3915,0,0,27432290.15
1936,48281950100,3314666.707,1261050.662,0.001023515,1,,2132,0,0,1235393170
1937,48309002100,0,,,1,,5030,0,0,8105454.49
1938,48199030502,178369.6467,,,1,1,7627,0,0,35915050.5
1939,48199030600,2570912.787,333835.9434,0.004769581,1,1,3689,4,0.001084305,72563635.28
1940,48199030300,2488095.189,244760.6769,0.000361944,1,1,11223,0,0,678727387.4
1941,48199030200,1066746.881,15099361.32,0.049618524,1,1,5414,149,0.027521241,305375702.6
1942,48199030100,861492.0123,7666368.697,0.009893721,1,1,3254,36,0.011063307,775733651.2
1943,48199030800,718837.1405,1606.487282,4.87E-05,1,1,3488,0,0,33709633.42
1944,48199030501,228872.4481,,,1,1,4293,0,0,24107541.27
1945,48199030700,1937628.542,164384.9737,0.00182807,1,1,3665,0,0,91860333.16
1946,48199031000,1884460.647,,,1,1,3535,0,0,244862156.2
1947,48199030400,56578.82751,,,1,1,2013,0,0,26303457.04
1948,48199030900,53559.09466,,,1,1,3867,0,0,26225815.44
1949,48131950500,680947.0429,718645.5238,0.000268313,1,,3653,0,0,2679065141
1950,48401950502,1255829.219,,,1,,2754,0,0,129788034.2
1951,48401950501,2980488.267,,,1,,5292,0,0,304533325.3
1952,48339690900,775.3414993,99967.45849,0.020910969,1,1,4591,26,0.005663254,4781398.402
1953,48309002498,0,,,1,,4556,0,0,3513319.724
1954,48309002501,1070390.374,198002.3276,0.039204553,1,,4582,5,0.001091227,6120883.462
1955,48309002503,554401.8127,51524.10154,0.006550756,1,,4860,0,0,8419769.412
1956,48309002504,1211146.893,1224991.77,0.164292574,1,,3429,34,0.009915427,8667307.525
1957,48325000102,3948092.712,182496.7065,0.00048158,1,,8091,0,0,382901864.2
1958,48325000402,414101.5584,,,1,,3338,0,0,198392147.1
1959,48325000101,669013.2998,,,1,,6594,0,0,140502718.7
1960,48325000401,119764.5774,,,1,,5115,0,0,90215549.89
1961,48423001604,0,,,,,5881,0,0,43765454.92
1962,48423001906,373317.4478,,,1,,5260,0,0,49205204.54
1963,48423001908,795480.0607,,,1,,10310,0,0,112418525.9
1964,48423001907,20163238.31,966702.7591,0.017720055,1,,6099,317,0.051975734,74717399.16
1965,48423001905,52863.36208,,,1,,8850,0,0,27118989.83
1966,48423001403,0,,,,,6431,0,0,91822535.95
1967,48423002102,15507665.35,402604.6544,0.003242451,1,,5336,53,0.009932534,139674439
1968,48423002101,937553.7748,,,1,,3648,0,0,163665232.7
1969,48423980000,0,,,1,,,,,3368444.449
1970,48013960402,143909.3973,,,1,,8286,0,0,56858016.3
1971,48013960202,620745.9805,,,1,,9240,0,0,322667831.5
1972,48213950901,11588375.26,483011.1449,0.015325916,1,,6092,208,0.034143139,43104347.49
1973,48213950602,2465.255534,,,1,,4774,0,0,30542667.05
1974,48213950902,11963850.55,484432.7726,0.002872637,1,,1960,95,0.048469388,180600844
1975,48213950903,14551907.02,563810.4002,0.025634637,1,,2056,126,0.061284047,36545993.12
1976,48213950601,21696.43045,,,1,,3658,0,0,14370338.68
1977,48013960401,106509.9144,,,1,,2114,0,0,52865876.83
1978,48013960100,3774873.619,,,1,,7191,0,0,971659344.9
1979,48013960500,1872172.209,,,1,,2498,0,0,692197877.7
1980,48013960201,208118.0651,,,1,,6780,0,0,223959152
1981,48013960300,65147.31297,,,1,,3288,0,0,22603079.25
1982,48013960600,5609933.224,,,1,,5638,0,0,812712216.5
1983,48453001774,775.6482925,,,1,1,7694,0,0,4769140.687
1984,48453001846,773.4409332,,,1,1,2434,0,0,5815976.56
1985,48409010202,3961.548714,3147231.365,0.243792787,1,1,5181,1019,0.196680178,12913414.04
1986,48409010302,1437553.105,9661985.815,0.318415612,1,1,4977,616,0.123769339,31781496.72
1987,48409010301,30819.88991,9074968.332,0.321087748,1,1,4137,2063,0.498670534,28294024.04
1988,48409010201,233697.2817,3067917.369,0.363369405,1,1,3521,1013,0.287702357,8676668.613
1989,48221160100,0,,,,,,,,26919723.39
1990,48239950300,24804578.63,124562852.2,0.314621061,1,1,4589,876,0.190891262,420718491.7
1991,48239950200,2854161.105,115534503.8,0.14963536,1,1,3866,434,0.112260735,774961127.4
1992,48239950100,48243757.41,75273457.86,0.07764066,1,1,5161,105,0.020344894,1017754584
1993,48261950100,330651168,34352019.76,0.007950453,,,388,0,0,4651413781
1994,48319950100,485.4194658,,,1,,1641,0,0,11602495.37
1995,48319950200,5466212.307,1434676.947,0.000600957,1,,1704,0,0,2392785677
1996,48339691000,18867.73342,45074.83278,0.010115891,1,1,4001,8,0.0019995,4474711.794
1997,48469001503,4189.038513,1314838.895,0.287611067,1,1,2006,372,0.185443669,4575775.663
1998,48469001504,41796.42052,2201818.027,0.116025217,1,1,7111,962,0.135283364,19018861.54
1999,48339691100,0,,,1,1,4145,0,0,2358694.272
2000,48339691200,201817.1594,,,1,1,6515,0,0,6334438.085
2001,48339691500,35338.43237,30337.40965,0.006924438,1,1,4434,0,0,4416547.54
2002,48339691700,420483.3973,380290.6101,0.068792194,1,1,2233,1,0.000447828,5948590.632
2003,48453001756,0,,,1,1,4016,0,0,2125126.328
2004,48453001917,10197.52787,,,1,1,4753,0,0,8060278.543
2005,48373210204,14039492.46,16302215.96,0.163586929,1,1,4749,212,0.044640977,113694250.6
2006,48373210203,3397961.898,958946.698,0.032027762,1,1,2955,60,0.020304569,33339071.07
2007,48373210302,2311153.05,2575174.984,0.007370231,1,1,3946,16,0.004054739,351713379.8
2008,48373210206,32337330.61,1329975.121,0.053126179,1,1,3353,256,0.076349538,57371600.49
2009,48373210301,17262450.59,494719.1435,0.00806775,1,1,3744,93,0.024839744,78583032.09
2010,48373210205,59918248.83,1264385.646,0.077150069,1,1,2566,511,0.199142634,76306900.19
2011,48339691900,113230.9924,1228430.803,0.149300024,1,1,5981,49,0.00819261,8341165.796
2012,48339692100,1873899.661,9672273.729,0.261373311,1,1,13548,918,0.067759079,38879490.51
2013,48339692400,35446.64685,831613.6267,0.049046524,1,1,9772,378,0.038681948,16991055.11
2014,48453000206,0,,,1,1,3170,0,0,1474904.536
2015,48453000305,0,,,1,1,3380,0,0,1473126.07
2016,48453000205,0,,,1,1,3745,0,0,1506131.738
2017,48453000307,0,,,1,1,1638,0,0,1209527.88
2018,48453002318,0,,,1,1,7142,0,0,1619562.253
2019,48453001919,0,,,1,1,3755,0,0,4402620.631
2020,48309002600,2193800.19,218161.886,0.034983959,1,,6324,4,0.000632511,8429854.772
2021,48309002700,0,,,1,,3882,0,0,2743030.942
2022,48309002800,2028771.998,106208.5684,0.028825052,1,,3748,77,0.02054429,5713364.406
2023,48309003000,1873721.676,,,1,,3633,0,0,8496884.85
2024,48309003200,290069.2593,,,1,,4368,0,0,13095999.61
2025,48339690700,139551.6266,513241.8068,0.034093909,1,1,10408,96,0.009223674,15193320.5
2026,48339690800,9819.842987,73148.27219,0.014893118,1,1,4210,0,0,4921368.159
2027,48339693200,63505.3197,1870635.405,0.074543126,1,1,8290,103,0.012424608,25158179.8
2028,48339693300,629108.7612,3692590.715,0.147098944,1,1,7376,256,0.034707158,25731876.48
2029,48309003300,0,,,1,,1470,0,0,7948235.869
2030,48339693500,0,220729.3109,0.043482669,1,1,5414,106,0.01957887,5076259.395
2031,48339693600,26070.26614,220832.6008,0.03459445,1,1,3657,58,0.015859995,6409539.472
2032,48339693800,113506.7735,239406.6033,0.017642269,1,1,4570,3,0.000656455,13683564.58
2033,48339694500,1584203.038,8015731.943,0.052823026,1,1,10002,176,0.017596481,153331132.2
2034,48339690100,153656.3798,354504.3377,0.006174127,1,1,9698,16,0.001649825,57571388.51
2035,48339691800,0,195687.6584,0.027659133,1,1,8986,68,0.007567327,7074974.612
2036,48365950200,5764252.286,40269.19036,0.00010072,,,3329,0,0,405579374.2
2037,48365950500,14625466.37,403468.0735,0.00142984,1,,2376,55,0.023148148,296802448.4
2038,48365950100,7267615.464,,,,,3879,0,0,754846421.3
2039,48365950600,4362261.957,,,1,,2284,0,0,333991563.8
2040,48365950300,4502941.046,44640.78504,0.000155724,1,,4328,0,0,291169192.8
2041,48365950400,389544.4476,116596.2579,0.00324861,1,,5792,0,0,36280670.46
2042,48187210901,2630684.285,,,1,1,5069,0,0,510699125.2
2043,48187210603,38217.40969,,,1,1,1729,0,0,24333667.39
2044,48187210902,923725.6704,,,1,1,3663,0,0,86992682.21
2045,48187210604,92362.71552,,,1,,10126,0,0,69137221.46
2046,48187210504,743120.8416,,,1,1,5831,0,0,109336140.1
2047,48187210200,0,,,1,1,3987,0,0,5413341.612
2048,48187210801,861104.887,,,1,1,4970,0,0,64302318.04
2049,48187210100,6239.370781,,,1,1,4236,0,0,5921589.274
2050,48187210400,117513.9955,,,1,1,4178,0,0,6677894.498
2051,48187210705,20260.34251,,,1,,4059,0,0,4396475.362
2052,48187210606,1077877.043,,,1,1,3135,0,0,29958216.02
2053,48405950300,138403408.4,13966267.27,0.022761187,1,,2334,101,0.04327335,752003545.9
2054,48405950200,489505.6781,,,1,,2050,0,0,34445985.55
2055,48405950100,3570133.498,404370.0151,0.000548294,1,,2774,0,0,741075414.7
2056,48455950100,2295340.8,2078403.746,0.002537987,1,,2545,0,0,821213444.1
2057,48187210300,27973.9879,,,1,1,4659,0,0,6189444.439
2058,48453001757,773.7884445,,,1,1,2082,0,0,2187542.801
2059,48453001781,2578.018044,,,1,1,2386,0,0,2437772.517
2060,48453001864,10224.73903,,,1,1,2670,0,0,5093190.558
2061,48453001772,0,,,1,1,3821,0,0,6846741.576
2062,48453001777,0,,,1,1,5616,0,0,2664116.784
2063,48453001778,979385.1973,72581.52277,0.00860833,1,1,4164,17,0.004082613,9410930.05
2064,48187210706,0,,,1,,5104,0,0,3610218.002
2065,48091310300,20765.8317,,,1,1,7041,0,0,9102509.637
2066,48091310401,0,,,1,1,4917,0,0,6689133.698
2067,48091310200,57140.34664,,,1,1,2983,0,0,4077109.294
2068,48355005407,2426.35191,,,1,1,2723,0,0,1634404.625
2069,48355005408,0,,,1,1,4474,0,0,1410602.993
2070,48355005410,0,,,1,1,3355,0,0,1292327.943
2071,48355002601,9095.887956,548041.8215,0.400004268,1,1,2491,1081,0.433962264,1379185.776
2072,48309003703,718884.1784,,,1,,5178,0,0,60423394.86
2073,48309003706,20751.28551,,,1,,11247,0,0,23592419.37
2074,48309003707,43108.83271,,,1,,7675,0,0,25370482.24
2075,48309003708,7655.29081,,,1,,7218,0,0,21853372.03
2076,48201250301,37823.13312,3863453.981,0.330468059,1,1,7421,894,0.120468939,11728677.15
2077,48201250302,1085.996276,46330.18634,0.009281141,1,1,10798,161,0.014910169,4992949.464
2078,48201251901,10375883.37,6358076.192,0.151673019,1,1,9305,616,0.066200967,52295507.96
2079,48201232302,81491.04848,6029431.994,0.509073734,1,1,10399,3556,0.341955957,11925417.28
2080,48201232401,105407.7275,4606002.937,0.320727021,1,1,7981,910,0.114020799,14466539.38
2081,48201422302,0,,,1,1,1905,0,0,691994.6422
2082,48201422301,0,,,1,1,7625,0,0,902758.4228
2083,48201423402,0,,,1,1,4303,0,0,1528762.712
2084,48201423302,0,64429.18459,0.031609766,1,1,4840,0,0,2038268.384
2085,48201423401,0,,,1,1,5429,0,0,2264738.414
2086,48201431502,0,,,1,1,3432,0,0,1099924.805
2087,48201431301,0,12557.43548,0.016653804,1,1,4881,0,0,754028.0206
2088,48201431202,0,118470.1557,0.08987768,1,1,5161,243,0.047083898,1318126.518
2089,48201522402,0,356242.8409,0.126240954,1,1,3760,267,0.071010638,2821927.567
2090,48201522401,0,,,1,1,5380,0,0,2721931.824
2091,48201552302,0,83975.23824,0.023168836,1,1,4839,0,0,3624491.177
2092,48201552002,0,154589.7792,0.092908062,1,1,1402,139,0.09914408,1663900.551
2093,48201552101,30317.86059,82497.84948,0.035374392,1,1,3978,4,0.00100553,2362452.629
2094,48201552001,0,365320.4325,0.083039358,1,1,8761,293,0.033443671,4399364.738
2095,48201552103,0,40541.71766,0.026077874,1,1,3163,8,0.002529244,1554640.424
2096,48355003602,1585.846619,,,1,1,6034,0,0,8156797.474
2097,48355005406,19861455.88,1895131.519,0.004784622,1,1,3251,0,0,415949484.9
2098,48355005802,3004551.756,1096318.592,0.002666868,1,1,6618,0,0,414092966.2
2099,48427950101,8003.573555,136820.044,0.000101006,,,,,,1354588051
2100,48427950202,137509.1386,,,,,,,,727732936.1
2101,48309004201,487777.3768,,,1,,3574,0,0,96461153.54
2102,48201232402,0,62144.70882,0.041884437,1,1,3712,0,0,1483718.375
2103,48201232403,12642.01307,351689.3261,0.165393725,1,1,4896,341,0.069648693,2139018.448
2104,48201232702,133041.4833,617527.0047,0.141269371,1,1,5957,153,0.025684069,4504314.563
2105,48201233101,0,116055.3531,0.067158788,1,1,4047,153,0.037805782,1728073.946
2106,48201233003,0,1272.590715,0.001265009,1,1,2255,0,0,1005993.574
2107,48029151200,44476.96542,,,1,,9304,0,0,7005628.818
2108,48029151600,0,,,1,,7114,0,0,3074251.547
2109,48029151700,0,,,1,,6720,0,0,6285007.382
2110,48201233102,0,96250.70698,0.039477423,1,1,6936,74,0.010668973,2438120.253
